Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
7,M Lewis,Emotional development and consciousness,2015,Handbook of child psychology and developmental …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1002/9781118963418.childpsy111,"https://scholar.google.com/scholar?cites=12733559897855723226&as_sdt=2005&sciodt=0,5&hl=en",145,3/9/20 17:32,,,,,,,,,7,1.4,7,1,5,"This chapter presents the idea that consciousness, conceived as self‐reflection, and its development is the central feature of human emotional development. While human self‐reflection is a materialistic feature of our brains, its mentalistic feature is part of a large …"
7,"TF Price, E Harmon-Jones",Embodying approach motivation: a review of recent evidence,2016,Advances in Motivation Science,Elsevier,https://www.sciencedirect.com/science/article/pii/S221509191530002X,"https://scholar.google.com/scholar?cites=12129711372002948105&as_sdt=2005&sciodt=0,5&hl=en",146,3/9/20 17:32,,,,,,,,,7,1.75,4,2,4,"Recent evidence suggests that certain postures and facial expressions are associated with motivational and emotional responses. This review considers behavioral, neuroscientific, and cognitive research associating movements of the body with emotive responses. Facial …"
7,"S Griffiths, G Rhodes, L Jeffery, R Palermo…",The average facial expression of a crowd influences impressions of individual expressions.,2018,Journal of …,psycnet.apa.org,https://psycnet.apa.org/doiLanding?doi=10.1037/xhp0000446,"https://scholar.google.com/scholar?cites=18054744492293208697&as_sdt=2005&sciodt=0,5&hl=en",147,3/9/20 17:32,,,,,,,,,7,3.5,1,5,2,"People can accurately assess the “mood of a crowd” by rapidly extracting the average intensity of all the individual expressions, when the crowd consists of a set of faces comprising different expressions of the same individual. Here, we investigate the processes …"
7,"R Xiao, X Li, L Li, Y Wang",Can we distinguish emotions from faces? Investigation of implicit and explicit processes of peak facial expressions,2016,Frontiers in psychology,frontiersin.org,https://www.frontiersin.org/articles/10.3389/fpsyg.2016.01330,"https://scholar.google.com/scholar?cites=13545542647365013240&as_sdt=2005&sciodt=0,5&hl=en",148,3/9/20 17:32,HTML,,,,,,,,7,1.75,2,4,4,"Most previous studies on facial expression recognition have focused on the moderate emotions; to date, few studies have been conducted to investigate the explicit and implicit processes of peak emotions. In the current study, we used transiently peak intense …"
7,"DN Albohn, RB Adams Jr",Social vision: At the intersection of vision and person perception,2016,"Neuroimaging personality, social cognition, and …",Elsevier,https://www.sciencedirect.com/science/article/pii/B9780128009352000087,"https://scholar.google.com/scholar?cites=4354379438691113757&as_sdt=2005&sciodt=0,5&hl=en",149,3/9/20 17:32,,,,,,,,,7,1.75,4,2,4,"In this chapter, we examine how the ecological model of vision can be applied to person perception, with a specific emphasis on the combinatorial nature of face perception. Key behavior and neuroanatomical research from the face perception literature is examined …"
7,ACA Freitas-magalhães,Handbook on Facial Expression of Emotion,2016,,books.google.com,https://books.google.com/books?hl=en&lr=&id=qo17CwAAQBAJ&oi=fnd&pg=PT11&ots=5Tdv79iPJm&sig=WKJoo7cBjMIm31dmLO6ne8cBwnE,"https://scholar.google.com/scholar?cites=17349657373418174818&as_sdt=2005&sciodt=0,5&hl=en",150,3/9/20 17:32,BOOK,,,,,,,,7,1.75,7,1,4,This volume provides a comprehensive road map of the important and rapidly growing field of facial expression of emotion. Each chapter represents a unique perspective on facial emotional expression. Various innovative and classical theoretical approaches are …
7,"M Mahmoud, T Baltrušaitis, P Robinson",Automatic analysis of naturalistic hand-over-face gestures,2016,ACM Transactions on …,dl.acm.org,https://dl.acm.org/doi/abs/10.1145/2946796,"https://scholar.google.com/scholar?cites=15751280411075959306&as_sdt=2005&sciodt=0,5&hl=en",151,3/9/20 17:32,,,,,,,,,7,1.75,2,3,4,"One of the main factors that limit the accuracy of facial analysis systems is hand occlusion. As the face becomes occluded, facial features are lost, corrupted, or erroneously detected. Hand-over-face occlusions are considered not only very common but also very challenging …"
7,"R Hortensius, F Hekele…",The perception of emotion in artificial agents,2018,IEEE Transactions on …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8341761/,"https://scholar.google.com/scholar?cites=7072035741213952041&as_sdt=2005&sciodt=0,5&hl=en",152,3/9/20 17:32,,,,,,,,,7,3.5,2,3,2,"Given recent technological developments in robotics, artificial intelligence, and virtual reality, it is perhaps unsurprising that the arrival of emotionally expressive and reactive artificial agents is imminent. However, if such agents are to become integrated into our social milieu …"
8,"DJ Lick, CM Carpinella, MA Preciado…",Reverse-correlating mental representations of sex-typed bodies: the effect of number of trials on image quality,2013,Frontiers in …,frontiersin.org,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00476,"https://scholar.google.com/scholar?cites=187542700089575839&as_sdt=2005&sciodt=0,5&hl=en",153,3/9/20 17:32,HTML,,,,,,,,8,1.14,2,4,7,"Sex categorization is a critical process in social perception. While psychologists have long theorized that perceivers have distinct mental representations of men and women that help them to achieve efficient sex categorizations, researchers have only recently begun using …"
7,"Q Xu, Y Yang, E Zhang, F Qiao, W Lin, N Liang",Emotional conflict in facial expression processing during scene viewing: an ERP study,2015,Brain research,Elsevier,https://www.sciencedirect.com/science/article/pii/S0006899315001675,"https://scholar.google.com/scholar?cites=12627687187137628421&as_sdt=2005&sciodt=0,5&hl=en",154,3/9/20 17:32,,,,,,,,,7,1.4,1,6,5,Facial expressions are fundamental emotional stimuli as they convey important information in social interaction. In everyday life a face always appears in complex context. Scenes which faces are embedded in provided typical visual context. The aim of the present study …
8,"K Osypiuk, E Thompson, PM Wayne",Can Tai Chi and qigong postures shape our mood? Toward an embodied cognition framework for mind-body research,2018,Frontiers in human …,frontiersin.org,https://www.frontiersin.org/articles/10.3389/fnhum.2018.00174,"https://scholar.google.com/scholar?cites=6199012046456525813&as_sdt=2005&sciodt=0,5&hl=en",155,3/9/20 17:32,HTML,,,,,,,,8,4,3,3,2,"Dynamic and static body postures are a defining characteristic of mind-body practices such as Tai Chi and Qigong. A growing body of evidence supports the hypothesis that Tai Chi and Qigong may be beneficial for psychological health, including management and prevention of …"
7,"A Mileti, MI Prete, G Guido",Brand emotional credibility: Effects of mixed emotions about branded products with varying credibility,2013,Psychological reports,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.2466/31.07.PR0.113x22z7,"https://scholar.google.com/scholar?cites=13650231185485749685&as_sdt=2005&sciodt=0,5&hl=en",156,3/9/20 17:32,,,,,,,,,7,1,2,3,7,"This research investigates the effects of mixed emotions on the positioning and on the intention to purchase different categories of branded products (ie, Attractiveness-products, Expertise-products, and Trustworthiness-products), in relation to their main component of …"
17,W Wildgen,Visuelle Semiotik: Die Entfaltung des Sichtbaren. Vom Höhlenbild bis zur modernen Stadt,2014,,books.google.com,https://books.google.com/books?hl=en&lr=&id=GKWiBQAAQBAJ&oi=fnd&pg=PP1&ots=4utazbV8h7&sig=1a6echQU9Hjr2VIOqUy7s78Nzkg,"https://scholar.google.com/scholar?cites=6607648316328951527&as_sdt=2005&sciodt=0,5&hl=en",157,3/9/20 17:32,BOOK,,,,,,,,17,2.83,17,1,6,Das Sichtbare umfasst die Natur und die vom Menschen geformten Gebrauchs-und Kunstobjekte. Visuelle Zeichen konzentrieren das Prägnante und kulturell Tradierte in dieser Welt. In der global konzipierten Analyse werden visuelle Zeichen von den …
6,"K Petri, N Bandow, S Salb, K Witte",The influence of facial expressions on attack recognition and response behaviour in karate kumite,2019,European journal of sport …,Taylor & Francis,https://www.tandfonline.com/doi/abs/10.1080/17461391.2018.1536170,"https://scholar.google.com/scholar?cites=2811295080513501154&as_sdt=2005&sciodt=0,5&hl=en",158,3/9/20 17:32,,,,,,,,,6,6,2,4,1,"Facial expressions play a crucial role in human daily life interactions, so it is possible that they contain relevant anticipatory cues. Therefore, we conducted two studies in karate kumite to analyse the influence of facial expressions on the attack recognition (study A) and …"
6,"I Behoora, CS Tucker",Quantifying emotional states based on body language data using non invasive sensors,2014,ASME 2014 International …,asmedigitalcollection.asme.org,https://asmedigitalcollection.asme.org/IDETC-CIE/proceedings-abstract/IDETC-CIE2014/46285/V01AT02A079/256650,"https://scholar.google.com/scholar?cites=14915850747155583662&as_sdt=2005&sciodt=0,5&hl=en",159,3/9/20 17:32,,,,,,,,,6,1,3,2,6,"Determining participant engagement is an important issue across a large number of fields, ranging from entertainment to education. Traditionally, feedback from participants is taken after the activity has been completed. Alternately, continuous observation by trained humans …"
6,"NL Nelson, JA Russell",Children distinguish between positive pride and hubris.,2015,Developmental psychology,psycnet.apa.org,https://psycnet.apa.org/journals/dev/51/11/1609.html?uid=2015-40306-001,"https://scholar.google.com/scholar?cites=5089751914373995072&as_sdt=2005&sciodt=0,5&hl=en",160,3/9/20 17:32,,,,,,,,,6,1.2,3,2,5,"Adults distinguish expressions of hubris from those of positive pride. To determine whether children (N= 183; 78–198 months old) make a similar distinction, we asked them to attribute emotion labels and a variety of social characteristics to dynamic expressions intended to …"
6,"Z Chen, D Whitney",Tracking the affective state of unseen persons,2019,… of the National Academy of Sciences,National Acad Sciences,https://www.pnas.org/content/116/15/7559.short,"https://scholar.google.com/scholar?cites=14652936734324433011&as_sdt=2005&sciodt=0,5&hl=en",161,3/9/20 17:32,,,,,,,,,6,6,3,2,1,"Emotion recognition is an essential human ability critical for social functioning. It is widely assumed that identifying facial expression is the key to this, and models of emotion recognition have mainly focused on facial and bodily features in static, unnatural conditions …"
6,"Y Granot, E Balcetis, N Feigenson…",In the eyes of the law: Perception versus reality in appraisals of video evidence.,2018,"Psychology, Public Policy …",psycnet.apa.org,https://psycnet.apa.org/journals/law/24/1/93/,"https://scholar.google.com/scholar?cites=16742943145874263776&as_sdt=2005&sciodt=0,5&hl=en",162,3/9/20 17:32,,,,,,,,,6,3,2,4,2,"Video evidence has been widely welcomed into courtrooms, largely on the implicit faith that video objectively represents the legally relevant facts as they are. In this paper, we argue that both lay and legal understanding of video as “objective” is a misapprehension. The …"
7,CF Keating,"The life and times of nonverbal communication theory and research: Past, present, future.",2016,APA handbook of nonverbal communication.,psycnet.apa.org,https://psycnet.apa.org/books/record/2015-02851-002,"https://scholar.google.com/scholar?cites=17415568895073079663&as_sdt=2005&sciodt=0,5&hl=en",163,3/9/20 17:32,,,,,,,,,7,1.75,7,1,4,"My task from here on in this chapter is to trace the scholarly lineages of theory and research in nonverbal communication and to identify the thrust of their projections into its future. This is a daunting quest—impossible, really—because many creative minds from different areas …"
